time_to_zero,rf_area,condition,stimulus,.
0.348,24015.50459,4M,mesopic,
0.648218724,16086.9385,4M,mesopic,
NA,11078.99579,4M,mesopic,
0.3062,4815.612151,4M,mesopic,
0.2207,18210.71194,4M,mesopic,
0.3612,24569.33423,4M,mesopic,
0.4739,21900.01983,4M,mesopic,
0.3506,9211.275824,4M,mesopic,
0.654183927,21770.48345,4M,mesopic,
0.612427506,9224.39472,4M,mesopic,
NA,8028.495472,4M,mesopic,
0.4063,5888.982764,4M,mesopic,
0.5687,21826.7436,4M,mesopic,
0.4275,16654.9272,4M,mesopic,
0.517,23667.69298,4M,mesopic,
NA,4548.938146,4M,mesopic,
0.709196355,5748.366919,4M,mesopic,
0.4308,13110.47153,4M,mesopic,
0.5051,25184.66831,4M,mesopic,
0.689975145,5385.579418,4M,mesopic,
0.4679,16772.6818,4M,mesopic,
0.4381,7095.594541,4M,mesopic,
0.4852,23197.58313,4M,mesopic,
0.655509528,22484.04888,4M,mesopic,
0.4805,14844.528,4M,mesopic,
0.3466,22522.71909,4M,mesopic,
0.816570008,7340.936398,4M,mesopic,
0.3367,29057.98233,4M,mesopic,
0.5753,21185.29379,4M,mesopic,
0.3745,22034.68433,4M,mesopic,
0.3301,28136.30123,4M,mesopic,
0.5667,21744.14299,4M,mesopic,
0.1856,15658.68862,4M,mesopic,
0.454,4638.115948,4M,mesopic,
0.507,25830.24635,4M,mesopic,
0.4746,7357.769373,4M,mesopic,
0.3791,9957.216403,4M,mesopic,
0.4242,11720.25808,4M,mesopic,
0.4799,18826.65916,4M,mesopic,
0.3579,22517.26331,4M,mesopic,
0.4507,4424.752332,4M,mesopic,
0.4878,16816.60761,4M,mesopic,
0.4925,10440.43825,4M,mesopic,
0.705219553,30646.71738,4M,mesopic,
0.4401,9480.462722,4M,mesopic,
0.5163,29607.37472,4M,mesopic,
0.4613,11428.69567,4M,mesopic,
0.4268,5814.137103,4M,mesopic,
0.395,18097.78689,4M,mesopic,
0.5786,11748.308,4M,mesopic,
0.81988401,4824.092823,4M,mesopic,
0.4235,12529.17284,4M,mesopic,
0.4123,15073.90487,4M,mesopic,
0.5713,24958.81566,4M,mesopic,
0.4918,39098.12205,4M,mesopic,
0.713835957,17367.43006,4M,mesopic,
0.4381,6094.312799,4M,mesopic,
0.633637117,37537.87877,4M,mesopic,
0.67937034,5834.820929,4M,mesopic,
0.2976,9701.880195,4M,mesopic,
0.3473,21548.88033,4M,mesopic,
0.3612,20332.6413,4M,mesopic,
0.4447,11846.19468,4M,mesopic,
0.4507,9946.034483,4M,mesopic,
0.4328,6408.485517,4M,mesopic,
0.4752,9464.983754,4M,mesopic,
0.706545153,8102.389458,4M,mesopic,
0.628997514,4797.351991,4M,mesopic,
0.4812,8847.839439,4M,mesopic,
0.5362,22467.06387,4M,mesopic,
0.643579122,14104.63234,4M,mesopic,
0.3506,10537.80278,4M,mesopic,
0.3579,8303.867323,4M,mesopic,
0.5448,15828.46221,4M,mesopic,
0.3579,25658.9129,4M,mesopic,
0.4288,10575.52381,4M,mesopic,
0.637613919,11053.37039,4M,mesopic,
0.708533554,7153.740807,4M,mesopic,
0.5263,12071.50983,4M,mesopic,
0.3049,30867.85655,4M,mesopic,
0.3241,17261.16585,4M,mesopic,
0.5223,16313.96502,4M,mesopic,
0.4613,12123.48247,4M,mesopic,
0.3924,13827.51248,4M,mesopic,
0.5906,6576.258515,4M,mesopic,
0.4998,38229.04617,4M,mesopic,
0.4792,10321.79237,4M,mesopic,
0.4116,8091.411655,4M,mesopic,
0.403,20796.30969,4M,mesopic,
0.344,22815.5754,4M,mesopic,
0.5051,21689.19694,4M,mesopic,
0.452,5266.377736,4M,mesopic,
0.614415907,15214.50696,4M,mesopic,
0.4414,9805.150948,4M,mesopic,
0.682021541,13279.40303,4M,mesopic,
0.5229,8160.444079,4M,mesopic,
0.4772,15777.00705,4M,mesopic,
0.3347,26964.49036,4M,mesopic,
0.4262,10850.2511,4M,mesopic,
NA,3693.108967,4M,mesopic,
NA,8601.740307,4M,mesopic,
NA,5100.895301,4M,mesopic,
NA,5191.67573,4M,mesopic,
0.236,12276.22642,4M,mesopic,
0.4805,5057.141783,4M,mesopic,
0.2446,14157.7005,4M,mesopic,
0.608450704,21131.65579,4M,mesopic,
0.5143,27320.39027,4M,mesopic,
0.5289,5949.923829,4M,mesopic,
0.2611,4757.947469,4M,mesopic,
0.5037,13661.86883,4M,mesopic,
0.5481,2003.916401,4M,mesopic,
NA,4697.114653,4M,mesopic,
0.5965,6776.195812,4M,mesopic,
0.4593,8452.623256,5M,mesopic,
NA,2378.499539,5M,mesopic,
0.772162386,2492.181989,5M,mesopic,
NA,1615.62829,5M,mesopic,
0.3354,5134.109057,5M,mesopic,
0.3447,6118.44832,5M,mesopic,
0.3486,22344.18144,5M,mesopic,
0.3254,6503.574993,5M,mesopic,
0.3586,6983.531,5M,mesopic,
0.3665,6050.613574,5M,mesopic,
0.3712,8817.616964,5M,mesopic,
0.2446,3791.116535,5M,mesopic,
0.393,21100.8129,5M,mesopic,
0.4123,6041.580163,5M,mesopic,
0.3977,9875.546454,5M,mesopic,
0.3738,9548.75922,5M,mesopic,
0.2307,5548.033953,5M,mesopic,
0.3453,4926.248475,5M,mesopic,
0.2081,19960.68826,5M,mesopic,
0.2486,9260.56429,5M,mesopic,
0.3831,8510.316588,5M,mesopic,
0.3665,6426.070878,5M,mesopic,
0.3897,10186.54258,5M,mesopic,
0.2413,9443.080501,5M,mesopic,
0.3566,4029.759234,5M,mesopic,
0.3016,6917.396711,5M,mesopic,
0.605799503,5173.996284,5M,mesopic,
0.4805,16180.37828,5M,mesopic,
0.3175,5273.90767,5M,mesopic,
0.3798,6606.485825,5M,mesopic,
0.2658,9156.69205,5M,mesopic,
0.3804,5357.267287,5M,mesopic,
0.4481,9920.541581,5M,mesopic,
0.3208,11989.54956,5M,mesopic,
0.3639,7637.232001,5M,mesopic,
0.3056,7599.473976,5M,mesopic,
0.2989,7835.90887,5M,mesopic,
0.4249,1874.718224,5M,mesopic,
0.4209,7080.519092,5M,mesopic,
0.3539,7012.193622,5M,mesopic,
0.279,7084.016148,5M,mesopic,
0.2598,5989.188101,5M,mesopic,
0.2466,10848.28901,5M,mesopic,
0.3447,17386.49452,5M,mesopic,
0.1995,49843.81552,5M,mesopic,
0.3268,34209.85958,5M,mesopic,
0.2101,21180.88903,5M,mesopic,
0.2094,41116.8652,5M,mesopic,
0.2002,43912.195,5M,mesopic,
0.3572,27538.69306,5M,mesopic,
0.2717,20189.03054,5M,mesopic,
0.3493,23979.7217,5M,mesopic,
0.2048,41345.03221,5M,mesopic,
0.2757,21419.97638,5M,mesopic,
0.291,15052.54293,5M,mesopic,
0.5104,36153.98751,5M,mesopic,
0.336,19920.62448,5M,mesopic,
0.3778,14425.29503,5M,mesopic,
0.2658,16842.28131,5M,mesopic,
0.3572,29863.5814,5M,mesopic,
0.2638,13458.91341,5M,mesopic,
0.2161,62118.25647,5M,mesopic,
0.2008,39914.2176,5M,mesopic,
0.2101,45890.72709,5M,mesopic,
0.2333,22402.66554,5M,mesopic,
0.1969,38805.62471,5M,mesopic,
0.2406,85984.0121,5M,mesopic,
0.3871,6785.418385,5M,mesopic,
0.3215,7653.469601,5M,mesopic,
0.2797,21015.63016,5M,mesopic,
NA,7977.48291,5M,mesopic,
0.3069,12726.2536,5M,mesopic,
0.1902,15867.44655,5M,mesopic,
0.3924,16014.94261,5M,mesopic,
0.2983,12688.73392,5M,mesopic,
0.2194,28362.78467,5M,mesopic,
0.3314,10584.82465,5M,mesopic,
0.232,75479.36126,5M,mesopic,
0.346,8857.141451,5M,mesopic,
0.617067109,17642.37402,5M,mesopic,
0.2983,13242.33136,5M,mesopic,
0.2996,9424.164811,5M,mesopic,
0.4136,16252.64214,5M,mesopic,
0.3486,26252.81129,5M,mesopic,
0.3612,11910.2912,5M,mesopic,
0.3321,4820.353975,5M,mesopic,
0.2194,105875.6345,5M,mesopic,
0.598508699,13578.84711,5M,mesopic,
0.3857,26792.03085,5M,mesopic,
0.3042,4937.660088,5M,mesopic,
0.4766,12016.85076,5M,mesopic,
0.2883,24846.39817,5M,mesopic,
0.3659,9702.581839,5M,mesopic,
0.2678,25204.87516,5M,mesopic,
0.2094,49327.56081,5M,mesopic,
0.3566,28700.93329,5M,mesopic,
0.3215,5736.885731,5M,mesopic,
0.3718,9402.244788,5M,mesopic,
0.34,8215.61114,5M,mesopic,
0.2134,51951.64969,5M,mesopic,
0.4666,14231.21017,5M,mesopic,
0.1975,12006.09849,5M,mesopic,
0.5481,16582.35919,5M,mesopic,
0.454,24947.04186,5M,mesopic,
0.2061,4315.369913,5M,mesopic,
0.2055,7199.706628,5M,mesopic,
0.2167,4946.854272,5M,mesopic,
0.22,9687.011061,5M,mesopic,
0.2764,12958.96014,5M,mesopic,
0.2996,23789.61763,5M,mesopic,
0.2466,15419.92487,5M,mesopic,
0.3155,12920.09312,5M,mesopic,
0.2651,12321.46087,5M,mesopic,
0.3533,13053.39341,5M,mesopic,
0.2432,14309.42254,5M,mesopic,
0.3732,13311.93523,5M,mesopic,
0.3977,7504.650242,5M,mesopic,
0.4202,6471.658814,5M,mesopic,
0.5746,7837.67361,5M,mesopic,
0.2671,17796.23892,5M,mesopic,
0.3095,9887.89196,5M,mesopic,
0.3301,14400.02546,5M,mesopic,
0.5806,8015.43633,5M,mesopic,
0.3546,12087.34278,5M,mesopic,
0.2963,19411.6792,5M,mesopic,
0.3274,15121.15457,5M,mesopic,
0.2174,20911.87048,5M,mesopic,
0.2843,10087.429,5M,mesopic,
0.4785,20308.30583,5M,mesopic,
0.4341,7124.44491,5M,mesopic,
0.5654,9326.087736,5M,mesopic,
0.2161,19680.83207,5M,mesopic,
0.4951,6165.902039,5M,mesopic,
0.4905,7309.297006,5M,mesopic,
0.2055,22810.53718,5M,mesopic,
0.2777,17605.3167,5M,mesopic,
0.658160729,10382.38614,5M,mesopic,
NA,6576.728175,5M,mesopic,
0.2724,26160.9233,5M,mesopic,
0.4096,14898.6506,5M,mesopic,
0.521,10363.89824,5M,mesopic,
0.2704,37190.13976,5M,mesopic,
0.3997,17647.82232,5M,mesopic,
0.2539,17427.34237,5M,mesopic,
0.2214,18009.94793,5M,mesopic,
0.2519,16974.60692,5M,mesopic,
0.3791,15272.90292,5M,mesopic,
0.3519,14737.40169,5M,mesopic,
0.4295,7173.813915,5M,mesopic,
0.2578,21662.22132,5M,mesopic,
0.4215,17314.31415,5M,mesopic,
0.2605,39954.6289,5M,mesopic,
0.2545,29986.15533,5M,mesopic,
0.4361,21976.76598,5M,mesopic,
0.4772,7636.922665,5M,mesopic,
0.57,8729.236175,5M,mesopic,
0.4209,21006.9657,5M,mesopic,
0.2949,20928.96573,5M,mesopic,
0.4998,13452.99516,5M,mesopic,
0.2532,14679.92471,5M,mesopic,
0.2479,20613.46715,5M,mesopic,
0.2625,27669.3791,5M,mesopic,
0.2512,27396.09152,5M,mesopic,
0.4308,16390.55043,5M,mesopic,
0.2578,43287.93266,5M,mesopic,
0.2645,29098.77248,5M,mesopic,
0.2638,39549.0755,5M,mesopic,
0.2771,20936.72832,5M,mesopic,
0.4235,21719.03269,5M,mesopic,
0.4713,18611.65502,5M,mesopic,
0.4785,5753.435192,5M,mesopic,
0.2664,17458.45163,5M,mesopic,
0.2519,27447.66517,5M,mesopic,
0.2545,34042.9967,5M,mesopic,
0.2399,23207.91371,5M,mesopic,
0.2479,20551.2271,5M,mesopic,
0.3877,9436.04294,5M,mesopic,
0.2539,32444.5001,5M,mesopic,
0.4162,13258.18123,5M,mesopic,
0.2598,28591.9672,5M,mesopic,
0.2837,27088.88679,5M,mesopic,
0.2446,26372.484,5M,mesopic,
0.5402,6834.346941,5M,mesopic,
0.5746,13292.67003,5M,mesopic,
0.2194,25745.23019,5M,mesopic,
0.3002,12472.93549,5M,mesopic,
0.3679,14498.90001,5M,mesopic,
0.1882,22079.51071,5M,mesopic,
0.2704,4956.966307,5M,mesopic,
0.2771,16327.90317,5M,mesopic,
0.3466,10631.84801,5M,mesopic,
0.4043,5126.027956,5M,mesopic,
0.2949,17627.8931,5M,mesopic,
0.407,12280.45556,5M,mesopic,
0.3679,9982.131414,5M,mesopic,
0.2625,22984.76595,5M,mesopic,
0.2896,19764.16756,5M,mesopic,
0.1809,15266.31048,5M,mesopic,
0.2664,13634.34417,5M,mesopic,
0.1995,20783.34388,5M,mesopic,
0.2041,20337.9363,5M,mesopic,
0.3268,6419.503796,5M,mesopic,
0.3314,12496.32334,5M,mesopic,
0.3095,11130.50056,5M,mesopic,
0.2134,11627.98017,5M,mesopic,
0.2486,12461.62087,5M,mesopic,
0.2094,12261.46104,5M,mesopic,
0.1949,27995.32307,5M,mesopic,
0.2486,13237.52008,5M,mesopic,
0.1896,23046.94969,5M,mesopic,
0.281,21961.71766,5M,mesopic,
0.2744,16947.0268,5M,mesopic,
0.2658,28094.75046,5M,mesopic,
0.3016,9867.73786,5M,mesopic,
0.177,17420.43425,5M,mesopic,
0.1783,23429.15086,5M,mesopic,
0.2426,21463.41452,5M,mesopic,
0.2247,14347.68908,5M,mesopic,
0.2293,13509.41555,5M,mesopic,
0.2771,19372.15799,5M,mesopic,
0.2751,15043.23703,5M,mesopic,
0.2353,14417.59133,5M,mesopic,
0.2313,11719.44938,5M,mesopic,
0.224,7901.700028,5M,mesopic,
0.2731,18178.94641,5M,mesopic,
0.226,12664.07806,5M,mesopic,
0.1922,17154.1467,5M,mesopic,
0.3148,17703.36714,5M,mesopic,
0.1809,19533.31055,5M,mesopic,
0.3082,15854.21312,5M,mesopic,
0.1982,25826.73521,5M,mesopic,
0.1882,35614.27455,5M,mesopic,
0.2724,21239.71618,5M,mesopic,
0.2857,21359.86362,5M,mesopic,
0.232,5011.178494,5M,mesopic,
0.3049,10094.98386,5M,mesopic,
0.2883,12381.97199,5M,mesopic,
0.2949,11349.34917,5M,mesopic,
0.2969,14229.4994,5M,mesopic,
0.2486,16794.88259,5M,mesopic,
0.4083,23593.21489,5M,mesopic,
0.2969,16659.6306,5M,mesopic,
0.2181,12780.94156,5M,mesopic,
0.2346,12850.62767,5M,mesopic,
0.2539,9903.65474,5M,mesopic,
0.226,18577.82711,5M,mesopic,
0.2333,16407.36472,5M,mesopic,
0.281,6780.924119,5M,mesopic,
0.2618,8112.542025,5M,mesopic,
0.5044,5832.776366,5M,mesopic,
0.2048,17846.34489,5M,mesopic,
0.2055,16872.66504,5M,mesopic,
0.3268,15180.77859,5M,mesopic,
0.2492,14867.36664,5M,mesopic,
0.2963,11088.54324,5M,mesopic,
0.3413,27516.93023,5M,mesopic,
0.3175,14015.86688,5M,mesopic,
0.3778,15715.72767,5M,mesopic,
0.3871,16312.96147,5M,mesopic,
0.3466,22406.37426,5M,mesopic,
0.228,10625.8564,5M,mesopic,
0.2386,12808.85487,5M,mesopic,
0.2764,18975.26528,5M,mesopic,
0.2486,15746.54672,5M,mesopic,
0.3228,6608.722719,5M,mesopic,
0.2983,20831.80578,5M,mesopic,
0.2499,14868.46942,5M,mesopic,
0.3029,23970.1863,5M,mesopic,
0.3506,4856.179396,5M,mesopic,
0.236,11066.9321,5M,mesopic,
0.2989,21159.69958,5M,mesopic,
0.2413,16300.00149,5M,mesopic,
0.2379,14017.97434,5M,mesopic,
0.2519,17587.82805,5M,mesopic,
0.2585,22214.76482,5M,mesopic,
0.3056,5070.59448,5M,mesopic,
0.338,11111.66836,5M,mesopic,
0.2777,23230.54164,5M,mesopic,
0.2406,10803.08251,5M,mesopic,
0.3069,14146.55521,5M,mesopic,
0.3009,15680.6573,5M,mesopic,
0.3009,18983.30426,5M,mesopic,
0.3698,11143.06627,5M,mesopic,
0.4606,46392.31323,5M,mesopic,
0.1975,21823.86469,5M,mesopic,
0.224,18890.83849,5M,mesopic,
0.3162,14912.18843,5M,mesopic,
0.2432,12314.91169,5M,mesopic,
0.2393,15729.11226,5M,mesopic,
0.3274,18322.91743,5M,mesopic,
0.4746,8698.829787,5M,mesopic,
0.2963,32780.83853,5M,mesopic,
0.2287,16932.34879,5M,mesopic,
0.4799,44600.04405,5M,mesopic,
0.3135,13784.88727,5M,mesopic,
0.3234,9932.62674,5M,mesopic,
0.2273,14229.21558,5M,mesopic,
0.2499,17643.20023,5M,mesopic,
0.2108,17249.38897,5M,mesopic,
0.4759,23794.5693,5M,mesopic,
0.3022,19609.64084,5M,mesopic,
0.232,15318.52601,5M,mesopic,
0.2247,16067.57312,5M,mesopic,
0.2512,15582.23733,5M,mesopic,
0.3095,14451.4332,5M,mesopic,
0.3572,22342.31641,5M,mesopic,
0.3155,21957.19839,5M,mesopic,
0.3413,18736.9553,5M,mesopic,
0.2784,13345.74702,5M,mesopic,
0.336,17262.14325,5M,mesopic,
0.2671,18844.25681,5M,mesopic,
