time_to_zero,rf_area,condition,stimulus
0.2727,2138.9168338132,4M,photopic
0.174,10477.8221100619,4M,photopic
0.1806,12464.6007670345,4M,photopic
0.1773,13250.528148505,4M,photopic
0.17,5812.75632849249,4M,photopic
0.222,8637.19755418464,4M,photopic
0.2121,8253.81076123912,4M,photopic
0.1902,11871.7592095579,4M,photopic
NA,381.47601023949,4M,photopic
0.1839,1480.23770399086,4M,photopic
0.1813,16295.4840096238,4M,photopic
NA,2307.39832052986,4M,photopic
0.177,7507.21653615558,4M,photopic
0.1737,279.318660608347,4M,photopic
0.1746,23356.8505247489,4M,photopic
0.2406,2624.06047013846,4M,photopic
0.2413,2402.15753254044,4M,photopic
0.1349,14474.2889782212,4M,photopic
0.2075,7378.16754181553,4M,photopic
0.1412,13277.778027061,4M,photopic
0.1253,6330.86348350999,4M,photopic
0.2028,2708.85601601268,4M,photopic
0.2128,3027.37109776103,4M,photopic
0.1372,16874.9841043551,4M,photopic
0.1763,19075.1654166865,4M,photopic
0.164,16729.8988179268,4M,photopic
0.2147,15063.9209877831,4M,photopic
0.173,9889.45063410379,4M,photopic
0.1597,13772.8157643339,4M,photopic
0.1988,7052.15929751228,4M,photopic
0.2005,6588.13655146209,4M,photopic
0.1988,6705.0039187934,4M,photopic
0.2499,2133.11375923237,4M,photopic
0.163,19539.9089360127,4M,photopic
0.2204,16445.6816379628,4M,photopic
0.1657,20437.1901871261,4M,photopic
0.1703,18236.9422971127,4M,photopic
0.1942,6518.30075093258,4M,photopic
0.167,12169.5319096813,4M,photopic
0.1932,6308.65459070861,4M,photopic
NA,9157.59188144805,4M,photopic
0.2648,16481.7799384329,4M,photopic
NA,14160.5130968778,4M,photopic
0.1644,17115.0554620124,4M,photopic
0.22,14491.6163302002,4M,photopic
0.1253,13252.7368804046,4M,photopic
NA,445.439321542917,4M,photopic
0.1833,9299.46188038092,4M,photopic
0.1137,1628.70196785681,4M,photopic
0.2002,14449.7597314591,4M,photopic
0.1375,16217.1561036096,4M,photopic
0.497431648715824,8170.08541477575,4M,photopic
0.1372,18144.6838921333,4M,photopic
0.1389,17207.3273417648,4M,photopic
0.163,16071.3628089114,4M,photopic
0.1611,16735.097980916,4M,photopic
0.2217,8061.91979773045,4M,photopic
0.1571,8031.7658335353,4M,photopic
0.2174,8211.90079390102,4M,photopic
0.1935,3139.17911670477,4M,photopic
0.1299,17383.3722034758,4M,photopic
0.1995,24196.2916704088,4M,photopic
0.1385,18411.9934429045,4M,photopic
0.1345,25500.3742005109,4M,photopic
0.1246,11293.4242411275,4M,photopic
0.12,17024.2571986581,4M,photopic
0.1349,18930.5152402365,4M,photopic
0.1591,12231.9031351017,4M,photopic
0.2741,2192.45868201093,4M,photopic
0.1243,21101.7987492312,4M,photopic
0.1316,15092.5262548006,4M,photopic
0.1306,19006.3054288302,4M,photopic
0.1372,13049.413889836,4M,photopic
0.1717,20726.3075729612,4M,photopic
0.1302,16507.6746331024,4M,photopic
0.1342,20398.7358398484,4M,photopic
0.1458,14477.338114973,4M,photopic
0.1574,15446.2662421596,4M,photopic
0.2244,21268.2239911704,4M,photopic
0.2181,7593.64795844142,4M,photopic
0.2171,7433.32050222473,4M,photopic
0.1385,13782.3438530508,4M,photopic
0.1183,15545.3631816939,4M,photopic
0.1949,5967.91033065935,4M,photopic
0.2098,14489.0820820835,4M,photopic
0.1548,12624.2431031019,4M,photopic
0.1604,15207.394717516,4M,photopic
0.2224,12618.7691351517,4M,photopic
0.1326,9542.60340135354,4M,photopic
0.1332,16713.3680572672,4M,photopic
0.1329,21056.3386293752,4M,photopic
0.1147,2003.82188309108,4M,photopic
0.2237,7229.93990377466,4M,photopic
0.2449,981.281831867311,4M,photopic
0.1302,20739.3904517102,4M,photopic
0.2065,5693.4993355336,4M,photopic
0.2048,3658.03222513671,4M,photopic
0.1723,7875.65115312157,4M,photopic
0.179,8476.51313608939,4M,photopic
0.1717,6061.60739596891,4M,photopic
0.1746,6371.19364398606,4M,photopic
0.1856,8527.46602465906,4M,photopic
0.2373,8315.80062266986,4M,photopic
0.1554,10034.3909452339,4M,photopic
0.113,4687.57819052803,4M,photopic
0.1554,9235.49290709484,4M,photopic
0.2297,7171.72660184474,4M,photopic
0.1783,8855.28553824463,4M,photopic
0.1667,9440.23538364147,4M,photopic
0.1693,4452.81619162279,4M,photopic
0.235,11771.1347052072,4M,photopic
0.2396,14181.5324611735,4M,photopic
0.497431648715824,7877.27044256537,4M,photopic
0.2522,4491.84270395216,4M,photopic
0.2413,6611.03473898643,4M,photopic
0.1717,12891.3519173991,4M,photopic
0.173,12841.878056519,4M,photopic
NA,4367.34468643441,4M,photopic
0.1978,17245.7216682435,4M,photopic
0.1972,8322.18456111773,4M,photopic
0.2177,7935.20625072434,4M,photopic
0.1054,1555.43444667966,4M,photopic
0.2167,12557.7638871323,4M,photopic
0.1849,13717.2956478427,4M,photopic
0.1362,11421.3408882467,4M,photopic
0.2247,14124.1689883094,4M,photopic
0.1481,6339.16662090603,4M,photopic
0.1478,14624.0495712445,4M,photopic
0.1541,13573.7691633439,4M,photopic
0.177,10905.7456929142,4M,photopic
0.1773,8085.96523966863,4M,photopic
0.2532,2247.14199744019,4M,photopic
0.2608,7659.75365819808,4M,photopic
0.1846,10975.5973055602,4M,photopic
0.1793,13291.610151111,4M,photopic
0.1793,9331.04175910586,4M,photopic
0.300248550124275,7828.21188357652,4M,photopic
NA,1958.48459811073,4M,photopic
0.1965,3850.5103706616,4M,photopic
0.1574,7946.05417537298,4M,photopic
0.1597,8145.77350417107,4M,photopic
0.1654,6768.34133461766,4M,photopic
0.1554,7300.9642190366,4M,photopic
NA,1690.37623755636,4M,photopic
0.225,11507.7730584485,4M,photopic
0.2432,3984.15527701531,4M,photopic
0.1833,2654.6896548366,4M,photopic
0.1809,11589.6199974606,4M,photopic
NA,1584.76128200989,4M,photopic
0.167,22809.1711342629,4M,photopic
0.1614,23822.2090189207,4M,photopic
0.2204,6648.66708229431,4M,photopic
0.2088,10460.7986256793,4M,photopic
0.1915,18081.778682576,4M,photopic
0.1664,15589.9120936735,4M,photopic
0.1591,2733.13254886663,4M,photopic
0.1461,6613.04624090847,4M,photopic
0.1664,15240.998114277,4M,photopic
0.2413,3680.12467050664,4M,photopic
0.173,15750.503989879,4M,photopic
0.375144987572494,7404.51707038931,4M,photopic
0.335708367854184,9352.36794022916,4M,photopic
0.176,1732.17022252648,4M,photopic
0.1587,5919.93550844273,4M,photopic
0.2346,8830.53293701601,4M,photopic
0.2469,1261.97073347606,4M,photopic
0.2691,4427.34595691429,4M,photopic
0.415244407622204,19450.4453674014,4M,photopic
0.1664,14511.9608630611,4M,photopic
0.228,11568.8399580023,4M,photopic
0.1886,24418.1447088324,4M,photopic
0.2111,5759.86373612119,4M,photopic
0.1657,17997.1343641224,4M,photopic
0.2191,2008.9410582342,4M,photopic
0.2002,20233.2586312004,4M,photopic
0.2833,16885.1274555087,4M,photopic
0.2171,9696.07327096277,4M,photopic
0.2257,7174.12931200632,4M,photopic
0.2313,9121.21927979398,4M,photopic
0.1929,18476.9246497964,4M,photopic
0.2969,6529.47658598597,4M,photopic
0.223,9872.86700820721,4M,photopic
0.2075,15872.4433115972,4M,photopic
0.1859,7075.63263395159,4M,photopic
0.179,2472.63981847298,4M,photopic
0.227,9516.78547293304,4M,photopic
0.1723,14181.9967702947,4M,photopic
0.1846,19523.5716809178,4M,photopic
0.22,6717.25610887938,4M,photopic
0.2081,8455.90425887826,4M,photopic
0.1906,23967.248645961,4M,photopic
0.1949,11378.0303316095,4M,photopic
0.2439,6089.18331397835,4M,photopic
0.176,15726.6716220748,4M,photopic
0.1657,15202.518791082,4M,photopic
NA,8125.85543510433,4M,photopic
0.2151,8516.84461342531,4M,photopic
0.2273,10287.3347385684,4M,photopic
0.2582,7438.92584977141,4M,photopic
0.341342170671085,1471.05084102743,4M,photopic
0.2956,7172.42659850863,4M,photopic
0.2171,10681.0842231231,4M,photopic
0.309859154929577,12735.9017810282,4M,photopic
0.1756,16654.3276912084,4M,photopic
0.2104,7832.11610987513,4M,photopic
0.1634,5602.61699664236,4M,photopic
0.1591,4159.47787136612,4M,photopic
0.1697,21560.7837962355,4M,photopic
0.1932,26849.718291561,4M,photopic
0.2482,8674.01977873329,4M,photopic
0.2548,10404.1180053664,4M,photopic
0.1584,5185.45332453913,4M,photopic
0.1816,14642.9910220008,4M,photopic
0.1667,17544.8074028676,4M,photopic
0.2439,8063.21355310407,4M,photopic
0.2764,16975.8886926007,4M,photopic
0.2601,1034.69542518275,4M,photopic
0.2389,3510.89259848577,4M,photopic
0.1866,18671.5401876337,4M,photopic
0.2867,14678.0775186188,4M,photopic
NA,6344.95839830245,4M,photopic
0.1839,20921.303932678202,4M,photopic
0.2568,6431.27616350478,4M,photopic
0.2466,14581.5764986161,4M,photopic
0.1776,6107.71335629573,4M,photopic
0.2459,9065.01269113953,4M,photopic
0.2641,1371.8199102841,4M,photopic
0.2482,3622.62760968319,4M,photopic
0.2181,8259.4855948096,4M,photopic
0.1611,1673.53514492984,4M,photopic
0.1667,15295.3927291094,4M,photopic
0.2191,6731.06059233043,4M,photopic
NA,8440.70335852438,4M,photopic
0.2807,6103.09804289107,4M,photopic
0.2519,4783.81382130913,4M,photopic
0.325434962717481,5797.93551002681,4M,photopic
0.2688,6132.76402811944,4M,photopic
0.497431648715824,8592.79461966348,4M,photopic
0.2346,5139.67516257123,4M,photopic
0.28,15017.4201719782,4M,photopic
0.471582435791218,4618.40834508166,4M,photopic
0.431483015741508,1482.03945976523,4M,photopic
0.2184,9699.04598150396,4M,photopic
0.442750621375311,8543.5716272579,4M,photopic
0.2479,12772.7355615584,4M,photopic
0.2409,6970.0877168244,4M,photopic
0.237,9242.78473355077,4M,photopic
0.342999171499586,12787.2317068241,4M,photopic
0.1803,42776.9084975638,4M,photopic
0.376801988400994,7877.19322110485,4M,photopic
0.171,2370.1913760886,4M,photopic
0.1697,12989.3378546533,4M,photopic
0.331400165700083,20416.1961110895,4M,photopic
0.1717,10163.7100982978,4M,photopic
0.1919,40813.9610456776,4M,photopic
0.1882,24323.8974033978,4M,photopic
NA,5822.11278690208,4M,photopic
0.1674,13733.9542032799,4M,photopic
0.2031,6164.33888140471,4M,photopic
0.2204,9183.71587907078,4M,photopic
0.2254,1781.352222704,4M,photopic
0.2237,9233.26408387854,4M,photopic
NA,2599.2716197401,4M,photopic
0.2595,7956.22826163532,4M,photopic
0.166,20260.5657597954,4M,photopic
0.2625,18810.4294897057,4M,photopic
0.32112676056338,5886.44645146557,4M,photopic
0.2495,3249.91354819961,4M,photopic
0.2664,11675.7187348039,4M,photopic
0.2025,17194.5755753491,4M,photopic
0.1743,13484.2993181411,4M,photopic
0.1846,29174.4761936133,4M,photopic
0.1932,3962.79506716584,4M,photopic
0.224,8460.44481418475,4M,photopic
0.2141,6832.86311560949,4M,photopic
0.2373,5958.06632482809,4M,photopic
0.283,16797.2202231663,4M,photopic
0.163,17530.7739854425,4M,photopic
0.2479,6667.58228609594,4M,photopic
0.1796,21647.3767526032,4M,photopic
0.2472,6299.4003248042,4M,photopic
0.364540182270091,3315.75417263131,4M,photopic
0.2668,14643.3130166603,4M,photopic
0.368516984258492,11907.2548218171,4M,photopic
0.1756,11144.6957822897,4M,photopic
0.2058,5865.97642620932,4M,photopic
0.1677,5240.36093868535,4M,photopic
0.2121,9536.48560673956,4M,photopic
0.2141,8841.60231679183,4M,photopic
0.1664,13042.6607888952,4M,photopic
0.2088,9018.9078601284,4M,photopic
0.2512,5543.40312967052,4M,photopic
0.289,10207.6786982731,4M,photopic
0.1574,16416.7297220201,4M,photopic
0.237,8460.32835788151,4M,photopic
NA,4714.37548395059,4M,photopic
0.1853,2438.90767517819,4M,photopic
0.1611,15107.159239579,4M,photopic
0.1836,31242.5935961649,4M,photopic
0.2094,12828.5443231316,4M,photopic
0.2532,5079.86064675717,4M,photopic
0.2953,13574.7276478443,4M,photopic
0.2588,9917.06702865702,4M,photopic
0.2535,8074.52720619792,4M,photopic
0.1836,6755.68373853143,4M,photopic
0.2204,11859.9488682725,4M,photopic
0.304888152444076,7200.39485597116,4M,photopic
0.1743,18424.0546113238,4M,photopic
0.1713,14612.7740171604,4M,photopic
0.1985,10123.2590222894,4M,photopic
0.303231151615576,17969.5725791697,4M,photopic
0.2618,2556.80199732246,4M,photopic
0.1902,5443.50699100198,4M,photopic
0.305550952775476,20806.7562494177,4M,photopic
0.232,20404.2433032833,4M,photopic
0.2081,8375.10902570474,4M,photopic
0.2389,8373.64676792551,4M,photopic
0.1972,26222.8075655772,4M,photopic
0.2041,6158.67255044104,4M,photopic
0.1743,15729.4144986083,4M,photopic
0.166,11911.9090426814,4M,photopic
0.2028,8574.52803915645,4M,photopic
0.282,5524.69020876191,4M,photopic
0.2287,5874.60523349635,4M,photopic
0.1611,3090.49692429643,4M,photopic
NA,3647.86199014869,4M,photopic
NA,6949.2079554057,4M,photopic
0.497431648715824,6201.27743794283,4M,photopic
0.313835956917978,8560.32212772696,4M,photopic
0.1591,18338.0521879408,4M,photopic
0.163,15784.4992207777,4M,photopic
0.2307,9354.57753214126,4M,photopic
0.2346,3265.27567736911,4M,photopic
0.292,7783.41410477029,4M,photopic
0.2131,8172.81653785366,4M,photopic
0.2353,18204.4714567858,4M,photopic
0.231,10118.1331452352,4M,photopic
0.1674,7429.45829880051,4M,photopic
0.2343,3796.2854656821,4M,photopic
0.2174,8029.829132799,4M,photopic
0.284,9398.99756045971,4M,photopic
0.2018,14722.3547642864,4M,photopic
0.1591,5124.5352718047,4M,photopic
0.172,22590.5875489909,4M,photopic
0.2174,35842.2796679678,4M,photopic
0.1813,8645.71069391333,4M,photopic
0.1819,22818.8186760901,4M,photopic
0.2423,7424.54163344165,4M,photopic
0.2774,12205.3170643279,4M,photopic
0.1581,18764.1260589006,4M,photopic
0.2807,18299.3795468591,4M,photopic
0.2277,8403.12684587873,4M,photopic
0.1554,14462.4438603357,4M,photopic
NA,2218.01160552672,4M,photopic
0.1461,5494.59824632913,4M,photopic
0.1544,16238.1734372132,4M,photopic
0.1564,18936.6877776627,4M,photopic
0.2018,14367.9794353127,4M,photopic
0.1727,7025.10806716517,4M,photopic
0.300248550124275,11855.3178864377,4M,photopic
0.2436,9801.95457333391,4M,photopic
0.1985,23485.8260361591,4M,photopic
0.2263,13100.2208879295,4M,photopic
0.2118,8928.71747409322,4M,photopic
0.2906,17916.9340338772,4M,photopic
0.2101,7628.82825509238,4M,photopic
0.1604,20831.2087623841,4M,photopic
0.1995,2174.23680438546,4M,photopic
0.1664,15365.0632958329,4M,photopic
0.1859,42888.6812560725,4M,photopic
0.1849,17796.2248367856,4M,photopic
0.223,4705.08399237329,4M,photopic
0.2283,6784.57990493429,4M,photopic
0.1627,17241.2020892361,4M,photopic
0.2164,9907.09736189089,4M,photopic
0.2111,9893.0065688147,4M,photopic
0.1727,6640.14073875043,4M,photopic
0.222,8167.53945805272,4M,photopic
0.2943,2125.88803426905,4M,photopic
0.1647,8444.40638782093,4M,photopic
0.2038,8701.18790496424,4M,photopic
0.1541,18240.3883608074,4M,photopic
0.1776,17388.7620818535,4M,photopic
0.1568,17470.6764392963,4M,photopic
0.2094,9019.86865809979,4M,photopic
0.2601,6945.24187214665,4M,photopic
0.2539,6683.17090396403,4M,photopic
0.2396,10087.9141479434,4M,photopic
0.2429,5404.20071103588,4M,photopic
NA,1887.85361474741,4M,photopic
0.2297,11083.14372647,4M,photopic
0.2655,13507.1633438838,4M,photopic
0.336702568351284,11742.2295248031,4M,photopic
NA,13392.2262109666,4M,photopic
0.1713,4934.44481177536,4M,photopic
0.2055,16777.9668274708,4M,photopic
0.163,16390.0818642617,4M,photopic
0.326097763048881,11751.1101556446,4M,photopic
0.2399,7649.48769860424,4M,photopic
0.1667,6257.38975216074,4M,photopic
0.1521,15828.5597498008,4M,photopic
0.1551,15986.2398079448,4M,photopic
0.1985,10507.7419864276,4M,photopic
0.2297,8799.20840640653,4M,photopic
0.1803,25455.6868722692,4M,photopic
0.2403,9256.52382484624,4M,photopic
0.2018,8726.64724775042,4M,photopic
0.35990057995029,7640.1291774486,4M,photopic
0.1617,17060.224537052,4M,photopic
0.2595,15275.0678910179,4M,photopic
0.2088,13008.4418538569,4M,photopic
0.1667,18970.1409511848,4M,photopic
0.1514,11512.8666279776,4M,photopic
0.1839,14514.2497481787,4M,photopic
0.226,6965.75552053506,4M,photopic
0.222,5626.22468413661,4M,photopic
0.29,9791.3543383344,4M,photopic
0.1574,18611.7598508009,4M,photopic
0.2177,9866.76766684389,4M,photopic
0.1733,1354.47961170491,4M,photopic
0.293,1368.44258875651,4M,photopic
0.18,18612.1205884694,4M,photopic
0.303893951946976,3929.94303840948,4M,photopic
0.2724,3482.44502540313,4M,photopic
0.329080364540182,1152.91352692715,4M,photopic
0.1684,4096.03706814929,4M,photopic
0.2393,7422.39514366555,4M,photopic
0.2396,16950.3805872358,4M,photopic
0.314167357083679,5678.79613876158,4M,photopic
0.1836,5208.7131435721,4M,photopic
0.288,6161.21376003299,4M,photopic
0.2449,3752.87527985595,4M,photopic
0.2886,1676.50797983043,4M,photopic
0.1856,6620.40103741197,4M,photopic
0.2234,1280.64889756382,4M,photopic
NA,2136.86962360854,4M,photopic
0.301905550952775,4520.67790930039,4M,photopic
NA,1395.46115215002,4M,photopic
NA,844.63662219934,4M,photopic
0.2111,1304.06508998138,4M,photopic
NA,1621.04243265855,4M,photopic
0.2936,4245.45791793607,4M,photopic
0.1554,16744.3340182362,4M,photopic
0.1571,6794.38034348552,4M,photopic
0.1581,6338.77411500028,4M,photopic
0.1538,10234.8819113807,4M,photopic
0.1604,10606.7099469303,4M,photopic
0.1597,6843.73830675524,4M,photopic
NA,288.98764235921,4M,photopic
0.1501,9941.70702457023,4M,photopic
0.2336,2730.63294755918,4M,photopic
0.2124,1264.99023086018,4M,photopic
0.1693,19539.3690721471,4M,photopic
0.2426,8958.58308561879,4M,photopic
NA,4863.27266651088,4M,photopic
NA,1217.27315631769,4M,photopic
0.173,6522.36249244445,4M,photopic
0.1743,2341.04755475698,4M,photopic
0.2482,3090.24964121303,4M,photopic
0.1796,8009.09576646569,4M,photopic
0.1737,7784.02974066511,4M,photopic
0.1783,23616.9454508954,4M,photopic
0.2167,14142.587729755,4M,photopic
0.1693,15593.4847496564,4M,photopic
0.2578,16931.4077356685,4M,photopic
0.1763,1878.85377867395,4M,photopic
0.1776,13319.6660484989,4M,photopic
0.2436,3981.079002081,4M,photopic
0.299917149958575,2498.78732783754,4M,photopic
0.1753,10533.9730078444,4M,photopic
0.1733,13762.213416515,4M,photopic
0.2529,5329.25875827719,4M,photopic
0.337696768848384,2067.07219368102,4M,photopic
0.1743,9749.62492182269,4M,photopic
0.173,8167.57496352431,4M,photopic
0.2976,4963.06031778259,4M,photopic
NA,2536.27466586437,4M,photopic
0.300911350455675,2510.89364349033,4M,photopic
NA,4316.54374213483,4M,photopic
NA,1311.11265009461,4M,photopic
NA,702.623309938292,4M,photopic
0.334382767191384,4705.09879809554,4M,photopic
0.2843,1796.89580826077,4M,photopic
0.2959,2567.39191512391,4M,photopic
0.1693,3779.16734142654,4M,photopic
0.1723,9376.35342671648,4M,photopic
0.2946,1943.11810992853,4M,photopic
0.2857,1280.82732156059,4M,photopic
0.497431648715824,1680.23271353304,4M,photopic
0.1766,5946.6606188154,4M,photopic
0.2273,11799.8988862846,4M,photopic
NA,14414.480492728,4M,photopic
0.497431648715824,1280.76547205912,4M,photopic
0.173,4761.9325459329,4M,photopic
0.1703,6030.36111487561,4M,photopic
0.1786,15708.8512288898,4M,photopic
0.17,12431.9347413351,4M,photopic
0.28,1955.17147836565,4M,photopic
0.1816,12381.1431083523,4M,photopic
0.2641,8702.58373929935,4M,photopic
0.178,20042.0506254783,4M,photopic
0.2764,5778.33840697574,4M,photopic
0.2886,6740.71311089153,4M,photopic
0.18,1812.7990013491,4M,photopic
0.301905550952775,5896.90131505984,4M,photopic
0.300579950289975,6554.48324126316,4M,photopic
0.2499,4021.877252971,4M,photopic
0.2824,3798.02429204821,4M,photopic
0.2943,10023.1663987961,4M,photopic
0.2409,8844.97312630854,4M,photopic
0.173,22113.0162828515,4M,photopic
0.2462,8486.87519026427,4M,photopic
0.1677,9890.63884768881,4M,photopic
0.236,8464.61013000844,4M,photopic
0.175,16067.9463772897,4M,photopic
0.2601,4899.96798713827,4M,photopic
0.2651,3917.14208738343,4M,photopic
0.2645,6783.96614251665,4M,photopic
0.1737,1872.38556819554,4M,photopic
0.301242750621375,5616.78474368102,4M,photopic
0.2708,3323.19313867195,4M,photopic
0.1637,1431.12639718364,4M,photopic
NA,1257.66411683016,4M,photopic
0.1823,1106.72322982657,4M,photopic
0.124275062137531,1400.74213670636,4M,photopic
0.1422,1107.52063045578,4M,photopic
NA,1725.55519412131,5M,photopic
0.2313,547.883508619812,5M,photopic
0.2061,618.338266556614,5M,photopic
NA,891.996823012268,5M,photopic
NA,2079.21757796815,5M,photopic
0.1624,14597.2393686732,5M,photopic
0.1776,16557.6640292822,5M,photopic
0.221,6410.94162846912,5M,photopic
0.165,1350.60830625078,5M,photopic
0.2171,513.527230539289,5M,photopic
0.1627,15543.7982259971,5M,photopic
0.1551,32094.6788216421,5M,photopic
0.1564,30831.7029675689,5M,photopic
0.1551,26826.1009162834,5M,photopic
0.1521,18478.1148937687,5M,photopic
